brand2,raw_model,model2,candidate_powertrain,review_status,evidence,reviewer,reviewed_at,notes
ไม่ระบุ,STERLING EUROPA,STERLING EUROPA,,pending,,,,auto-added from latest model data
Mercedes-Benz,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
NISSAN,UVL4RDRE26KWDDER-C,UVL4RDRE26KWDDER-C,,pending,,,,auto-added from latest model data
Mercedes-Benz,VITO 116 CDI VAN EXTRA LO,VITO 116 CDI VAN EXTRA LO,,pending,,,,auto-added from latest model data
FORD,FORD RANGER iFAB9A5,FORD RANGER iFAB9A5,,pending,,,,auto-added from latest model data
ISUZU,D-MAX New Style,D-MAX New Style,,pending,,,,auto-added from latest model data
TOYOTA,KUN15R-TRMDHT  B8,KUN15R-TRMDHT  B8,,pending,,,,auto-added from latest model data
VOLVO,FM1364R52,FM1364R52,,pending,,,,auto-added from latest model data
HINO,FM2PN1D-XHT,FM2PN1D-XHT,,pending,,,,auto-added from latest model data
THOMAS,VP 22.54-4x4,VP 22.54-4x4,,pending,,,,auto-added from latest model data
TOYOTA,TGN16R-URMDMT  A7,TGN16R-URMDMT  A7,,pending,,,,auto-added from latest model data
TATA,0XENON,0XENON,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG E 63 S,AMG E 63 S,,pending,,,,auto-added from latest model data
Mercedes-Benz,E 200 SEDAN,E 200 SEDAN,,pending,,,,auto-added from latest model data
BMW,330e Luxury,330e Luxury,,pending,,,,auto-added from latest model data
BMW,840D XDRIVE,840D XDRIVE,,pending,,,,auto-added from latest model data
BMW,I8 HYBRID,I8 HYBRID,,pending,,,,auto-added from latest model data
BYD,E6,E6,,pending,,,,auto-added from latest model data
CHEVROLET,CORVETTE STINGRAY CONVERTIBLE,CORVETTE STINGRAY CONVERTIBLE,,pending,,,,auto-added from latest model data
DSFK,DXK6450ECBEV,DXK6450ECBEV,,pending,,,,auto-added from latest model data
FERRARI,360CHALLEGE STRADALE,360CHALLEGE STRADALE,,pending,,,,auto-added from latest model data
FERRARI,488 SPIDER,488 SPIDER,,pending,,,,auto-added from latest model data
FIAT,BENIMAR MILEO 282,BENIMAR MILEO 282,,pending,,,,auto-added from latest model data
FORD,MUSTANG 2.3 ECOBOOST PREMIUM,MUSTANG 2.3 ECOBOOST PREMIUM,,pending,,,,auto-added from latest model data
HONDA,ODYSSEY ABSOLUTE EX 2.4L,ODYSSEY ABSOLUTE EX 2.4L,,pending,,,,auto-added from latest model data
HONDA,STEP WGN e-HEV SPADA G,STEP WGN e-HEV SPADA G,,pending,,,,auto-added from latest model data
JEEP,RENEGADE TRAILHAWK 1.3 PHEV,RENEGADE TRAILHAWK 1.3 PHEV,,pending,,,,auto-added from latest model data
LAMBORGHINI,AVENTADOR SVJ,AVENTADOR SVJ,,pending,,,,auto-added from latest model data
LAND ROVER,DEFENDER 110 D250,DEFENDER 110 D250,,pending,,,,auto-added from latest model data
LAND ROVER,DEFENDER 2.0L T/C AWD AUTO S,DEFENDER 2.0L T/C AWD AUTO S,,pending,,,,auto-added from latest model data
LAND ROVER,RANGE ROVER 2.0L,RANGE ROVER 2.0L,,pending,,,,auto-added from latest model data
LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE,,pending,,,,auto-added from latest model data
LEXUS,LC500 SPORT PACK,LC500 SPORT PACK,,pending,,,,auto-added from latest model data
MG,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
NISSAN,BLGURGWJ32EHAA--CA,BLGURGWJ32EHAA--CA,,pending,,,,auto-added from latest model data
NISSAN,TDTARGZL112HNN----,TDTARGZL112HNN----,,pending,,,,auto-added from latest model data
PORSCHE,718 BOXSTER 25 YEARS,718 BOXSTER 25 YEARS,,pending,,,,auto-added from latest model data
PORSCHE,718 BOXSTER GTS,718 BOXSTER GTS,,pending,,,,auto-added from latest model data
PORSCHE,MACAN S,MACAN S,,pending,,,,auto-added from latest model data
SUBARU,WRX STI + W2.5 AWD 6MT,WRX STI + W2.5 AWD 6MT,,pending,,,,auto-added from latest model data
SUZUKI,SWIFT GL PLUS 1.2L CVT,SWIFT GL PLUS 1.2L CVT,,pending,,,,auto-added from latest model data
TOYOTA,HARRIER HYBRID S,HARRIER HYBRID S,,pending,,,,auto-added from latest model data
TOYOTA,LANDCRUISER 70PICKUP 30TH,LANDCRUISER 70PICKUP 30TH,,pending,,,,auto-added from latest model data
TOYOTA,NCP150R-BEPDKT AA,NCP150R-BEPDKT AA,,pending,,,,auto-added from latest model data
FORD,MUSTANG MACH-E AWD,MUSTANG MACH-E AWD,,pending,,,,auto-added from latest model data
HONDA,FREED,FREED,,pending,,,,auto-added from latest model data
NISSAN,BDWARGZN17XHAG----,BDWARGZN17XHAG----,,pending,,,,auto-added from latest model data
NISSAN,BDWARGZN17XHAY231Z,BDWARGZN17XHAY231Z,,pending,,,,auto-added from latest model data
NISSAN,FDWURTFK13EH5--BA-,FDWURTFK13EH5--BA-,,pending,,,,auto-added from latest model data
FORD,FORD RANGER iJBW9AH,FORD RANGER iJBW9AH,,pending,,,,auto-added from latest model data
MITSUBISHI,Triton D-Cab 2.5 DID (T/C)   G,Triton D-Cab 2.5 DID (T/C)   G,,pending,,,,auto-added from latest model data
TOYOTA,D-Cab 2x4 2.4G A/T,D-Cab 2x4 2.4G A/T,,pending,,,,auto-added from latest model data
BMW,R NINET,R NINET,,pending,,,,auto-added from latest model data
CINECO,ES3,ES3,,pending,,,,auto-added from latest model data
CINECO,T2,T2,,pending,,,,auto-added from latest model data
CINECO,T3,T3,,pending,,,,auto-added from latest model data
DUCATI,SCRAMBLER DESERT SLED,SCRAMBLER DESERT SLED,,pending,,,,auto-added from latest model data
DUCATI,SCRAMBLER DESERT SLED FH,SCRAMBLER DESERT SLED FH,,pending,,,,auto-added from latest model data
ETRAN,ETRAN MYRA,ETRAN MYRA,,pending,,,,auto-added from latest model data
GPX,NEW DEMON GR200R,NEW DEMON GR200R,,pending,,,,auto-added from latest model data
GPX,POPZ 110,POPZ 110,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,FLSTN,FLSTN,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,FXDB,FXDB,,pending,,,,auto-added from latest model data
HORWIN,EK 3,EK 3,,pending,,,,auto-added from latest model data
INDIAN MOTORCYCLE,VINTAGE DARK HORSE,VINTAGE DARK HORSE,,pending,,,,auto-added from latest model data
KAWASAKI,AR080H,AR080H,,pending,,,,auto-added from latest model data
KAWASAKI,AS120B(SE),AS120B(SE),,pending,,,,auto-added from latest model data
KAWASAKI,KLX150L,KLX150L,,pending,,,,auto-added from latest model data
KAWASAKI,NINJA 400 SE,NINJA 400 SE,,pending,,,,auto-added from latest model data
KEEWAY,GT270 ABS,GT270 ABS,,pending,,,,auto-added from latest model data
PLATINUM,COOL TOWN 125,COOL TOWN 125,,pending,,,,auto-added from latest model data
RYUKA,RX3,RX3,,pending,,,,auto-added from latest model data
RYUKA,SAVE-II S FI,SAVE-II S FI,,pending,,,,auto-added from latest model data
SUZUKI,UW125FS,UW125FS,,pending,,,,auto-added from latest model data
TAKANO,TM500,TM500,,pending,,,,auto-added from latest model data
YAMAHA,BF-115D-CW,BF-115D-CW,,pending,,,,auto-added from latest model data
KAWASAKI,KAZE125,KAZE125,,pending,,,,auto-added from latest model data
KAWASAKI,AN112A,AN112A,,pending,,,,auto-added from latest model data
KAWASAKI,KRR-SSR,KRR-SSR,,pending,,,,auto-added from latest model data
KAWASAKI,AS110B,AS110B,,pending,,,,auto-added from latest model data
YAMAHA,Y-111ED,Y-111ED,,pending,,,,auto-added from latest model data
CATERPILLAR,303CR,303CR,,pending,,,,auto-added from latest model data
CATERPILLAR,320ERR,320ERR,,pending,,,,auto-added from latest model data
CATERPILLAR,323D2L,323D2L,,pending,,,,auto-added from latest model data
CATERPILLAR,D6M,D6M,,pending,,,,auto-added from latest model data
CATERPILLAR,M315,M315,,pending,,,,auto-added from latest model data
HITACHI,ZX250LCH-3,ZX250LCH-3,,pending,,,,auto-added from latest model data
HITACHI,ZX350W,ZX350W,,pending,,,,auto-added from latest model data
JOHN DEERE,E210,E210,,pending,,,,auto-added from latest model data
KIOTI,PX9020-TH,PX9020-TH,,pending,,,,auto-added from latest model data
KOBELCO,SK100W-2,SK100W-2,,pending,,,,auto-added from latest model data
KOBELCO,SK115SR-1E,SK115SR-1E,,pending,,,,auto-added from latest model data
KOBELCO,SK260LC-10,SK260LC-10,,pending,,,,auto-added from latest model data
KOBELCO,SK40SR,SK40SR,,pending,,,,auto-added from latest model data
KOBELCO,SK40SR-3,SK40SR-3,,pending,,,,auto-added from latest model data
KOMATSU,D20P-7,D20P-7,,pending,,,,auto-added from latest model data
KOMATSU,GD555-5,GD555-5,,pending,,,,auto-added from latest model data
KOMATSU,PC40MR-1,PC40MR-1,,pending,,,,auto-added from latest model data
MITSUBISHI,FD30NT,FD30NT,,pending,,,,auto-added from latest model data
SOOSAN,JD-800,JD-800,,pending,,,,auto-added from latest model data
SUMITOMO,HA44W-2,HA44W-2,,pending,,,,auto-added from latest model data
SUMITOMO,HA60C-7,HA60C-7,,pending,,,,auto-added from latest model data
SUMITOMO,SH125X-3B,SH125X-3B,,pending,,,,auto-added from latest model data
TCM,850,850,,pending,,,,auto-added from latest model data
TCM,L20-2,L20-2,,pending,,,,auto-added from latest model data
TCM,SDT8,SDT8,,pending,,,,auto-added from latest model data
VOGELE,มิ.ย.-83,มิ.ย.-83,,pending,,,,auto-added from latest model data
VOLVO,EC300DLR,EC300DLR,,pending,,,,auto-added from latest model data
XCMG,TY230,TY230,,pending,,,,auto-added from latest model data
HITACHI,EX120-3M,EX120-3M,,pending,,,,auto-added from latest model data
KOMATSU,PC128UU-1,PC128UU-1,,pending,,,,auto-added from latest model data
SUMITOMO,HA25W,HA25W,,pending,,,,auto-added from latest model data
VOGELE,S1900,S1900,,pending,,,,auto-added from latest model data
KOMATSU,GD655-3EO,GD655-3EO,,pending,,,,auto-added from latest model data
VOGELE,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
CATERPILLAR,304CCR,304CCR,,pending,,,,auto-added from latest model data
WEICHAI LOVOL,FL946F-II,FL946F-II,,pending,,,,auto-added from latest model data
WIRTGEN,WR2400,WR2400,,pending,,,,auto-added from latest model data
CATERPILLAR,M312,M312,,pending,,,,auto-added from latest model data
FORD,8030,8030,,pending,,,,auto-added from latest model data
KOMATSU,WA500-6,WA500-6,,pending,,,,auto-added from latest model data
CASE,CX220C,CX220C,,pending,,,,auto-added from latest model data
MITSUBISHI,BD2G,BD2G,,pending,,,,auto-added from latest model data
YANMAR,VIO55-6B-CCTH-QM2JSA,VIO55-6B-CCTH-QM2JSA,,pending,,,,auto-added from latest model data
YANMAR,B50-2A,B50-2A,,pending,,,,auto-added from latest model data
KOMATSU,FD430-2,FD430-2,,pending,,,,auto-added from latest model data
CFA,XG100+(4LZ-5.0Z),XG100+(4LZ-5.0Z),,pending,,,,auto-added from latest model data
CLAAS,ARION 640,ARION 640,,pending,,,,auto-added from latest model data
FORD,6600 4wd,6600 4wd,,pending,,,,auto-added from latest model data
KOMATSU,PC30-5,PC30-5,,pending,,,,auto-added from latest model data
CATERPILLAR,936E,936E,,pending,,,,auto-added from latest model data
KOMATSU,WA300-3E,WA300-3E,,pending,,,,auto-added from latest model data
KOMATSU,PC150LC-3,PC150LC-3,,pending,,,,auto-added from latest model data
POWERBOSS,SW-8XV,SW-8XV,,pending,,,,auto-added from latest model data
CHOR,CH 7610SC,CH 7610SC,,pending,,,,auto-added from latest model data
FORD,6610(4WD),6610(4WD),,pending,,,,auto-added from latest model data
JCB,4CX,4CX,,pending,,,,auto-added from latest model data
WUZHENG,MD704,MD704,,pending,,,,auto-added from latest model data
LIUGONG,CLG862H,CLG862H,,pending,,,,auto-added from latest model data
DYNAPAC,F1800C,F1800C,,pending,,,,auto-added from latest model data
NEWHOLLAND,ATS 120,ATS 120,,pending,,,,auto-added from latest model data
NEWHOLLAND,TD 95 D,TD 95 D,,pending,,,,auto-added from latest model data
DYNAPAC,CA35D,CA35D,,pending,,,,auto-added from latest model data
SAKAI,SV512D,SV512D,,pending,,,,auto-added from latest model data
CATERPILLAR,CB54XW,CB54XW,,pending,,,,auto-added from latest model data
HAMM,HD90.4,HD90.4,,pending,,,,auto-added from latest model data
CATERPILLAR,CS76,CS76,,pending,,,,auto-added from latest model data
KAWASAKI,K202,K202,,pending,,,,auto-added from latest model data
SAKAI,SW500-1,SW500-1,,pending,,,,auto-added from latest model data
BOMAG,BW219 PDH-3,BW219 PDH-3,,pending,,,,auto-added from latest model data
JCB,VM115D,VM115D,,pending,,,,auto-added from latest model data
CASE,1107 EX-D,1107 EX-D,,pending,,,,auto-added from latest model data
ไม่ระบุ,AVONDALE ARGENTE,AVONDALE ARGENTE,,pending,,,,auto-added from latest model data
ไม่ระบุ,BEAT BOAT V 10-14 FT WIDE,BEAT BOAT V 10-14 FT WIDE,,pending,,,,auto-added from latest model data
ไม่ระบุ,BEAT TRANSPORTER,BEAT TRANSPORTER,,pending,,,,auto-added from latest model data
ไม่ระบุ,BEAT TRANSPORTER 620X210M,BEAT TRANSPORTER 620X210M,,pending,,,,auto-added from latest model data
ไม่ระบุ,BEAT WAGON 150X420 CM,BEAT WAGON 150X420 CM,,pending,,,,auto-added from latest model data
ไม่ระบุ,BEAT WAGON SCG 150X300 CM,BEAT WAGON SCG 150X300 CM,,pending,,,,auto-added from latest model data
ไม่ระบุ,SPRITE,SPRITE,,pending,,,,auto-added from latest model data
ไม่ระบุ,CHARISMA 550,CHARISMA 550,,pending,,,,auto-added from latest model data
FORD,RANGER MODEL UR53RAA,RANGER MODEL UR53RAA,,pending,,,,auto-added from latest model data
NISSAN,BDBGRTYD40EHG--A--,BDBGRTYD40EHG--A--,,pending,,,,auto-added from latest model data
TAKANO,TTE-500L,TTE-500L,,pending,,,,auto-added from latest model data
TOYOTA,A-Cab 2X4 2.5E VNT(Black),A-Cab 2X4 2.5E VNT(Black),,pending,,,,auto-added from latest model data
TOYOTA,LN152R-CRMSSTA,LN152R-CRMSSTA,,pending,,,,auto-added from latest model data
NISSAN,CGD21SFU1%,CGD21SFU1%,,pending,,,,auto-added from latest model data
MITSUBISHI,CY3ASTHHRU,CY3ASTHHRU,,pending,,,,auto-added from latest model data
Mercedes-Benz,280GE,280GE,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG GT C,AMG GT C,,pending,,,,auto-added from latest model data
Mercedes-Benz,C 220 CDI,C 220 CDI,,pending,,,,auto-added from latest model data
Mercedes-Benz,CLA 250 Shooting Brake,CLA 250 Shooting Brake,,pending,,,,auto-added from latest model data
Mercedes-Benz,CLA200D COUPE,CLA200D COUPE,,pending,,,,auto-added from latest model data
Mercedes-Benz,CLA200D SHOOTING BRAKE,CLA200D SHOOTING BRAKE,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLC 250 d 4MATIC Coupe,GLC 250 d 4MATIC Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,S500 4MATIC L AMG LINE,S500 4MATIC L AMG LINE,,pending,,,,auto-added from latest model data
Mercedes-Benz,S500 HYBRID,S500 HYBRID,,pending,,,,auto-added from latest model data
AUDI,Q7 45 TFSI q S line BE,Q7 45 TFSI q S line BE,,pending,,,,auto-added from latest model data
AUDI,RS 6 Avant quattro,RS 6 Avant quattro,,pending,,,,auto-added from latest model data
BENZ,300GD,300GD,,pending,,,,auto-added from latest model data
BMW,320Li Limousine RHD,320Li Limousine RHD,,pending,,,,auto-added from latest model data
BMW,730Ld,730Ld,,pending,,,,auto-added from latest model data
BMW,M2 CS,M2 CS,,pending,,,,auto-added from latest model data
BMW,M4 Competition Coupe RHD,M4 Competition Coupe RHD,,pending,,,,auto-added from latest model data
FORD,EcoSport,EcoSport,,pending,,,,auto-added from latest model data
FORD,MUSTANG MACH 1,MUSTANG MACH 1,,pending,,,,auto-added from latest model data
FORD,MUSTANG MACH-E EXTENDED RANGE,MUSTANG MACH-E EXTENDED RANGE,,pending,,,,auto-added from latest model data
HONDA,N BOX CUSTOM GL TURBO,N BOX CUSTOM GL TURBO,,pending,,,,auto-added from latest model data
JAGUAR,F-TYPE S 3.0L V6 S/C RWD,F-TYPE S 3.0L V6 S/C RWD,,pending,,,,auto-added from latest model data
LAND ROVER,DEFENDER 90 STATION WAGON,DEFENDER 90 STATION WAGON,,pending,,,,auto-added from latest model data
LAND ROVER,DEFENDER3.0LITRE T/C AWD AUTO,DEFENDER3.0LITRE T/C AWD AUTO,,pending,,,,auto-added from latest model data
LAND ROVER,DISCOVERY SPORT 2.0L T/C,DISCOVERY SPORT 2.0L T/C,,pending,,,,auto-added from latest model data
LAND ROVER,RANGE ROVER SPORT SVR,RANGE ROVER SPORT SVR,,pending,,,,auto-added from latest model data
MASERATI,GHIBLI GRANLUSSO,GHIBLI GRANLUSSO,,pending,,,,auto-added from latest model data
MAZDA,RX-7 SPIRIT R TYPE A,RX-7 SPIRIT R TYPE A,,pending,,,,auto-added from latest model data
MITSUBISHI,KA4TXJNHZPRU,KA4TXJNHZPRU,,pending,,,,auto-added from latest model data
NISSAN,BDTARGZB172HA-----,BDTARGZB172HA-----,,pending,,,,auto-added from latest model data
PORSCHE,718 CAYMAN T,718 CAYMAN T,,pending,,,,auto-added from latest model data
PORSCHE,911CARRERA,911CARRERA,,pending,,,,auto-added from latest model data
ROLLS-ROYCE,CULLINAN BLACK BADGE,CULLINAN BLACK BADGE,,pending,,,,auto-added from latest model data
SOKON,CRC5021CLS,CRC5021CLS,,pending,,,,auto-added from latest model data
SOKON,CRC5026XXYQ1,CRC5026XXYQ1,,pending,,,,auto-added from latest model data
SUZUKI,JIMNY SIERRA JC 1.5L,JIMNY SIERRA JC 1.5L,,pending,,,,auto-added from latest model data
SUZUKI,SWIFT GLX 1.25L CVT,SWIFT GLX 1.25L CVT,,pending,,,,auto-added from latest model data
TOYOTA,HARRIER 2.0L 2WD PREMIUM,HARRIER 2.0L 2WD PREMIUM,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE GRADE 2.5Z G,VELLFIRE GRADE 2.5Z G,,pending,,,,auto-added from latest model data
TOYOTA,VITZ GRMN,VITZ GRMN,,pending,,,,auto-added from latest model data
TOYOTA,Yaris 1.2E CVT,Yaris 1.2E CVT,,pending,,,,auto-added from latest model data
TOYOTA,ZRE172R-GEXGGT A1,ZRE172R-GEXGGT A1,,pending,,,,auto-added from latest model data
HONDA,STEPWGN HYBRID MODULO X 2.0L,STEP WGN HYBRID MODULO X 2.0L,,pending,,,,auto-added from latest model data
LAND ROVER,RANGE ROVER VELAR3.0LITRE T/C,RANGE ROVER VELAR3.0LITRE T/C,,pending,,,,auto-added from latest model data
MITSUBISHI,KA5TXJNHERU,KA5TXJNHERU,,pending,,,,auto-added from latest model data
DFSK,GLORY 580 I-AUTO,GLORY 580 I-AUTO,,pending,,,,auto-added from latest model data
TOYOTA,LANDCRUISER 79 4.5L DIESEL V8,LANDCRUISER 79 4.5L DIESEL V8,,pending,,,,auto-added from latest model data
NISSAN,BDWARGZN17XHAA----,BDWARGZN17XHAA----,,pending,,,,auto-added from latest model data
BAJAJ,DOMINAR D250,DOMINAR D250,,pending,,,,auto-added from latest model data
BMW,R 1250 RT,R 1250 RT,,pending,,,,auto-added from latest model data
BMW,R nineT Urban G/S,R nineT Urban G/S,,pending,,,,auto-added from latest model data
DUCATI,MULTISTRADA V4,MULTISTRADA V4,,pending,,,,auto-added from latest model data
DUCATI,MULTISTRADA V4 S,MULTISTRADA V4 S,,pending,,,,auto-added from latest model data
DUCATI,PS1000LE,PS1000LE,,pending,,,,auto-added from latest model data
DUCATI,SCRAMBLER ICON DARK,SCRAMBLER ICON DARK,,pending,,,,auto-added from latest model data
GPX,LEGEND250 Brighton,LEGEND250 Brighton,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,ELECTRA GLIDE,ELECTRA GLIDE,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,FLH,FLH,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,FXRC,FXRC,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,FXRS,FXRS,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,FXSTSB,FXSTSB,,pending,,,,auto-added from latest model data
KAWASAKI,ER-6N ABS,ER-6N ABS,,pending,,,,auto-added from latest model data
KAWASAKI,NINJA 250R,NINJA 250R,,pending,,,,auto-added from latest model data
KAWASAKI,Z300 ABS,Z300 ABS,,pending,,,,auto-added from latest model data
M BIKE,XY-250A,XY-250A,,pending,,,,auto-added from latest model data
NIU,GOVA 03,GOVA 03,,pending,,,,auto-added from latest model data
TIGER,SMART-E04,SMART-E04,,pending,,,,auto-added from latest model data
YAMAHA,R7,R7,,pending,,,,auto-added from latest model data
INDIAN MOTORCYCLE,VINTAGE,VINTAGE,,pending,,,,auto-added from latest model data
TRIUMPH,TIGER XR,TIGER XR,,pending,,,,auto-added from latest model data
JRD,JOOP JOOP,JOOP JOOP,,pending,,,,auto-added from latest model data
YAMAHA,AT-115,AT-115,,pending,,,,auto-added from latest model data
JRD,SANOOK-D,SANOOK-D,,pending,,,,auto-added from latest model data
SUZUKI,FD125XSU,FD125XSU,,pending,,,,auto-added from latest model data
KIOTI,DS4510,DS4510,,pending,,,,auto-added from latest model data
AOLITE,PQ50F,PQ50F,,pending,,,,auto-added from latest model data
ARROW,D500,D500,,pending,,,,auto-added from latest model data
BOBCAT,E55Z,E55Z,,pending,,,,auto-added from latest model data
CASE,CX55B,CX55B,,pending,,,,auto-added from latest model data
CATERPILLAR,D4H,D4H,,pending,,,,auto-added from latest model data
CATERPILLAR,D5B,D5B,,pending,,,,auto-added from latest model data
CLAAS,OPTIGER30TERRA TRAC,OPTIGER30TERRA TRAC,,pending,,,,auto-added from latest model data
CLAAS,OPTIGER30TRAC,OPTIGER30TRAC,,pending,,,,auto-added from latest model data
DOOSAN,DX55-5B,DX55-5B,,pending,,,,auto-added from latest model data
HITACHI,ZW100,ZW100,,pending,,,,auto-added from latest model data
HITACHI,ZW330-5B,ZW330-5B,,pending,,,,auto-added from latest model data
HITACHI,ZX210W-3,ZX210W-3,,pending,,,,auto-added from latest model data
HITACHI,ZX70-3,ZX70-3,,pending,,,,auto-added from latest model data
JCB,540-170,540-170,,pending,,,,auto-added from latest model data
JINGONG,JGM9085LNZ-9G,JGM9085LNZ-9G,,pending,,,,auto-added from latest model data
JOHN DEERE,315SL,315SL,,pending,,,,auto-added from latest model data
JOHN DEERE,CHW3520,CHW3520,,pending,,,,auto-added from latest model data
KIOTI,DK5010,DK5010,,pending,,,,auto-added from latest model data
KOBELCO,SK140LC-8 SUPER,SK140LC-8 SUPER,,pending,,,,auto-added from latest model data
KOMATSU,PC35MR-1,PC35MR-1,,pending,,,,auto-added from latest model data
KOMATSU,WA100-6,WA100-6,,pending,,,,auto-added from latest model data
KOMATSU,WA470-5,WA470-5,,pending,,,,auto-added from latest model data
KUBOTA,91-3S2TH HSPLA NBK,91-3S2TH HSPLA NBK,,pending,,,,auto-added from latest model data
KUBOTA,K-120-3,K-120-3,,pending,,,,auto-added from latest model data
SUMITOMO,SH210LC-6LR,SH210LC-6LR,,pending,,,,auto-added from latest model data
TCM,L16-2,L16-2,,pending,,,,auto-added from latest model data
TCM,L26,L26,,pending,,,,auto-added from latest model data
THAISENGYONG,12HT,12HT,,pending,,,,auto-added from latest model data
YANMAR,VIO23-6,VIO23-6,,pending,,,,auto-added from latest model data
KOBELCO,SK030-2,SK030-2,,pending,,,,auto-added from latest model data
HITACHI,ZX330-3,ZX330-3,,pending,,,,auto-added from latest model data
FORD,6640(4WD),6640(4WD),,pending,,,,auto-added from latest model data
NEWHOLLAND,T6020,T6020,,pending,,,,auto-added from latest model data
TALAYTHONG,DF-554,DF-554,,pending,,,,auto-added from latest model data
VOLVO,P4370B,P4370B,,pending,,,,auto-added from latest model data
JOHN DEERE,3520W,3520W,,pending,,,,auto-added from latest model data
XCMG,XC958TH,XC958TH,,pending,,,,auto-added from latest model data
CATERPILLAR,304C,304C,,pending,,,,auto-added from latest model data
EUROTRAC,60DI,60DI,,pending,,,,auto-added from latest model data
JCB,541-70,541-70,,pending,,,,auto-added from latest model data
SDLG,G9190,G9190,,pending,,,,auto-added from latest model data
TCM,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
HYUNDAI,HX210S,HX210S,,pending,,,,auto-added from latest model data
FORD,4610,4610,,pending,,,,auto-added from latest model data
NEWHOLLAND,M135,M135,,pending,,,,auto-added from latest model data
XCMG,XE210WB,XE210WB,,pending,,,,auto-added from latest model data
SUNWARD,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
CHAMP,YTO-NLX954,YTO-NLX954,,pending,,,,auto-added from latest model data
JOHN DEERE,2130,2130,,pending,,,,auto-added from latest model data
KOMATSU,PC30UU-3,PC30UU-3,,pending,,,,auto-added from latest model data
VOGELE,SUPER 1603-2,SUPER 1603-2,,pending,,,,auto-added from latest model data
JCB,JS200W,JS200W,,pending,,,,auto-added from latest model data
EPIROC,SMARTROC T40,SMARTROC T40,,pending,,,,auto-added from latest model data
EPIROC,SMARTROC T40-11,SMARTROC T40-11,,pending,,,,auto-added from latest model data
NEWHOLLAND,B115B,B115B,,pending,,,,auto-added from latest model data
SUMITOMO,SH330LC,SH330LC,,pending,,,,auto-added from latest model data
DOOSAN,MEGA400V,MEGA400V,,pending,,,,auto-added from latest model data
SOLIS,SOLIS-90-4WD,SOLIS-90-4WD,,pending,,,,auto-added from latest model data
YANMAR,YH700,YH700,,pending,,,,auto-added from latest model data
FORD,FORD 4830 4WD,FORD 4830 4WD,,pending,,,,auto-added from latest model data
SANY,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
KOBELCO,SK200SR-1S,SK200SR-1S,,pending,,,,auto-added from latest model data
CATERPILLAR,320DRR,320DRR,,pending,,,,auto-added from latest model data
NEWHOLLAND,7740(4WD),7740(4WD),,pending,,,,auto-added from latest model data
NEWHOLLAND,TM190(4WD),TM190(4WD),,pending,,,,auto-added from latest model data
FORD,6600 (4 WD),6600 (4 WD),,pending,,,,auto-added from latest model data
NEWHOLLAND,TS6030(4WD),TS6030(4WD),,pending,,,,auto-added from latest model data
LIUGONG,CLG9035E,CLG9035E,,pending,,,,auto-added from latest model data
KOMATSU,WA150-5,WA150-5,,pending,,,,auto-added from latest model data
LOVOL,FPY165C,FPY165C,,pending,,,,auto-added from latest model data
CATERPILLAR,950F,950F,,pending,,,,auto-added from latest model data
NEWHOLLAND,TS 110,TS 110,,pending,,,,auto-added from latest model data
NEWHOLLAND,TS 90,TS 90,,pending,,,,auto-added from latest model data
NEWHOLLAND,TS90 R2,TS90 R2,,pending,,,,auto-added from latest model data
SANY,SY75C,SY75C,,pending,,,,auto-added from latest model data
CATERPILLAR,CP76,CP76,,pending,,,,auto-added from latest model data
DYNAPAC,CA30T1,CA30T1,,pending,,,,auto-added from latest model data
DYNAPAC,CC424,CC424,,pending,,,,auto-added from latest model data
XCMG,XS113EPD,XS113EPD,,pending,,,,auto-added from latest model data
LIUGONG,CLG6620E,CLG6620E,,pending,,,,auto-added from latest model data
VOLVO,PT220,PT220,,pending,,,,auto-added from latest model data
DYNAPAC,CC1250,CC1250,,pending,,,,auto-added from latest model data
CATERPILLAR,CB54B,CB54B,,pending,,,,auto-added from latest model data
DYNAPAC,CC501,CC501,,pending,,,,auto-added from latest model data
SAKAI,SV2D,SV2D,,pending,,,,auto-added from latest model data
SUMITOMO,HN200W,HN200W,,pending,,,,auto-added from latest model data
CASE,752EX,752EX,,pending,,,,auto-added from latest model data
